Date,SKU,ProductName,Category,Material,Style,Color,Gender,Occasion,Weight(gms),Price,Price(INR),Quantity_Sold,Revenue,Rating,Stock
2024-06-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,233366.14,81063.33,21,4900688.94,3.3,9
2024-07-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,234089.52,81063.33,20,4681790.4,3.3,9
2024-08-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,229580.33,81063.33,19,4362026.27,3.3,9
2024-09-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,250318.04,81063.33,26,6508269.04,3.3,9
2024-10-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,240203.5,81063.33,27,6485494.5,3.3,9
2024-11-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,250647.84,81063.33,32,8020730.88,3.3,9
2024-12-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,232748.89,81063.33,28,6516968.92,3.3,9
2025-01-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,247818.1,81063.33,18,4460725.8,3.3,9
2025-02-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,254767.6,81063.33,20,5095352.0,3.3,9
2025-03-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,234818.27,81063.33,22,5166001.94,3.3,9
2025-04-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,250469.44,81063.33,24,6011266.56,3.3,9
2025-05-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,250008.2,81063.33,20,5000164.0,3.3,9
2025-06-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,236608.18,81063.33,26,6151812.68,3.3,9
2025-07-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,246719.29,81063.33,17,4194227.93,3.3,9
2025-08-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,239686.94,81063.33,20,4793738.8,3.3,9
2025-09-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,235496.9,81063.33,22,5180931.8,3.3,9
2025-10-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,233594.05,81063.33,31,7241415.55,3.3,9
2025-11-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,242742.8,81063.33,30,7282284.0,3.3,9
2025-12-01,RJ0427,Rose Gold Earrings,Necklace,Rose Gold,Bridal,Rose,Men,Daily Wear,49.66,255093.42,81063.33,25,6377335.5,3.3,9
2024-01-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,188969.7,105369.1,31,5858060.7,3.5,0
2024-02-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,192971.86,105369.1,35,6754015.1,3.5,0
2024-03-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,195501.77,105369.1,39,7624569.03,3.5,0
2024-04-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,186020.29,105369.1,43,7998872.47,3.5,0
2024-05-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,187615.08,105369.1,45,8442678.6,3.5,0
2024-06-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,181283.63,105369.1,43,7795196.09,3.5,0
2024-07-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,194799.78,105369.1,43,8376390.54,3.5,0
2024-08-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,196101.41,105369.1,37,7255752.17,3.5,0
2024-09-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,188031.92,105369.1,54,10153723.68,3.5,0
2024-10-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,181555.96,105369.1,58,10530245.68,3.5,0
2024-11-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,191194.67,105369.1,63,12045264.21,3.5,0
2024-12-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,187448.66,105369.1,53,9934778.98,3.5,0
2025-01-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,180627.06,105369.1,45,8128217.7,3.5,0
2025-02-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,191443.27,105369.1,38,7274844.26,3.5,0
2025-03-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,192873.43,105369.1,46,8872177.78,3.5,0
2025-04-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,182494.15,105369.1,53,9672189.95,3.5,0
2025-05-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,181825.02,105369.1,60,10909501.2,3.5,0
2025-06-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,192957.88,105369.1,66,12735220.08,3.5,0
2025-07-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,189866.68,105369.1,52,9873067.36,3.5,0
2025-08-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,178415.24,105369.1,45,8028685.8,3.5,0
2025-09-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,187636.06,105369.1,58,10882891.48,3.5,0
2025-10-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,182564.08,105369.1,71,12962049.68,3.5,0
2025-11-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,196106.42,105369.1,83,16276832.86,3.5,0
2025-12-01,RJ0428,Rose Gold Pendant,Anklet,Platinum,Minimal,Yellow,Unisex,Gift,2.33,189202.33,105369.1,82,15514591.06,3.5,0
2024-01-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,142087.16,57767.7,15,2131307.4,2.6,23
2024-02-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,137286.52,57767.7,16,2196584.32,2.6,23
2024-03-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,143645.69,57767.7,18,2585622.42,2.6,23
2024-04-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,140743.55,57767.7,14,1970409.7,2.6,23
2024-05-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,137992.23,57767.7,16,2207875.68,2.6,23
2024-06-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,131929.73,57767.7,13,1715086.49,2.6,23
2024-07-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,134484.19,57767.7,11,1479326.09,2.6,23
2024-08-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,142979.75,57767.7,12,1715757.0,2.6,23
2024-09-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,138764.51,57767.7,13,1803938.63,2.6,23
2024-10-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,143910.36,57767.7,12,1726924.32,2.6,23
2024-11-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,135797.23,57767.7,14,1901161.22,2.6,23
2024-12-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,143832.74,57767.7,9,1294494.66,2.6,23
2025-01-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,137197.78,57767.7,6,823186.68,2.6,23
2025-02-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,145606.7,57767.7,4,582426.8,2.6,23
2025-03-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,140030.49,57767.7,4,560121.96,2.6,23
2025-04-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,133236.0,57767.7,4,532944.0,2.6,23
2025-05-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,140351.71,57767.7,5,701758.55,2.6,23
2025-06-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,134357.77,57767.7,6,806146.62,2.6,23
2025-07-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,145717.94,57767.7,5,728589.7,2.6,23
2025-08-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,145843.72,57767.7,5,729218.6,2.6,23
2025-09-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,132940.07,57767.7,5,664700.35,2.6,23
2025-10-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,134869.74,57767.7,6,809218.44,2.6,23
2025-11-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,135882.46,57767.7,7,951177.22,2.6,23
2025-12-01,RJ0429,Platinum Ring,Bangle,Platinum,Luxury,White,Unisex,Wedding,8.65,139965.91,57767.7,5,699829.55,2.6,23
2024-01-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,51145.82,21459.16,22,1125208.04,4.6,40
2024-02-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,50003.95,21459.16,17,850067.15,4.6,40
2024-03-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,47005.77,21459.16,18,846103.86,4.6,40
2024-04-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,50456.64,21459.16,21,1059589.44,4.6,40
2024-05-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,46239.11,21459.16,25,1155977.75,4.6,40
2024-06-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,46624.67,21459.16,28,1305490.76,4.6,40
2024-07-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,48783.68,21459.16,19,926889.92,4.6,40
2024-08-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,50362.74,21459.16,18,906529.32,4.6,40
2024-09-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,48174.65,21459.16,23,1108016.95,4.6,40
2024-10-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,46424.06,21459.16,31,1439145.86,4.6,40
2024-11-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,48885.09,21459.16,28,1368782.52,4.6,40
2024-12-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,46193.51,21459.16,24,1108644.24,4.6,40
2025-01-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,48446.65,21459.16,19,920486.35,4.6,40
2025-02-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,49768.84,21459.16,21,1045145.64,4.6,40
2025-03-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,47970.11,21459.16,24,1151282.64,4.6,40
2025-04-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,49184.19,21459.16,24,1180420.56,4.6,40
2025-05-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,50527.06,21459.16,25,1263176.5,4.6,40
2025-06-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,46141.91,21459.16,23,1061263.93,4.6,40
2025-07-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,50195.27,21459.16,18,903514.86,4.6,40
2025-08-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,47741.47,21459.16,21,1002570.87,4.6,40
2025-09-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,46493.27,21459.16,23,1069345.21,4.6,40
2025-10-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,47393.49,21459.16,27,1279624.23,4.6,40
2025-11-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,49338.54,21459.16,36,1776187.44,4.6,40
2025-12-01,RJ0430,Silver Necklace,Anklet,Gemstone,Antique,Green,Women,Festive,21.31,49020.59,21459.16,24,1176494.16,4.6,40
2024-01-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,70911.93,162620.77,19,1347326.67,4.9,89
2024-02-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,72182.54,162620.77,17,1227103.18,4.9,89
2024-03-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,71630.34,162620.77,17,1217715.78,4.9,89
2024-04-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,67828.24,162620.77,22,1492221.28,4.9,89
2024-05-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,74110.02,162620.77,20,1482200.4,4.9,89
2024-06-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,73928.47,162620.77,20,1478569.4,4.9,89
2024-07-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,68970.76,162620.77,18,1241473.68,4.9,89
2024-08-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,70106.16,162620.77,19,1332017.04,4.9,89
2024-09-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,72419.14,162620.77,22,1593221.08,4.9,89
2024-10-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,73662.03,162620.77,25,1841550.75,4.9,89
2024-11-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,71457.82,162620.77,32,2286650.24,4.9,89
2024-12-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,70420.56,162620.77,25,1760514.0,4.9,89
2025-01-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,72033.72,162620.77,15,1080505.8,4.9,89
2025-02-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,68869.41,162620.77,18,1239649.38,4.9,89
2025-03-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,69433.11,162620.77,16,1110929.76,4.9,89
2025-04-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,72603.47,162620.77,22,1597276.34,4.9,89
2025-05-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,72314.64,162620.77,24,1735551.36,4.9,89
2025-06-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,73194.27,162620.77,24,1756662.48,4.9,89
2025-07-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,68865.34,162620.77,17,1170710.78,4.9,89
2025-08-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,69979.47,162620.77,18,1259630.46,4.9,89
2025-09-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,70322.48,162620.77,24,1687739.52,4.9,89
2025-10-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,68625.9,162620.77,25,1715647.5,4.9,89
2025-11-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,74187.09,162620.77,26,1928864.34,4.9,89
2025-12-01,RJ0431,Silver Necklace,Earrings,Gold,Minimal,Rose,Women,Festive,15.82,70824.68,162620.77,24,1699792.32,4.9,89
2024-01-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,256320.48,200067.42,29,7433293.92,3.3,33
2024-02-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,249448.44,200067.42,29,7234004.76,3.3,33
2024-03-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,254718.08,200067.42,28,7132106.24,3.3,33
2024-04-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,255548.83,200067.42,29,7410916.07,3.3,33
2024-05-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,237449.18,200067.42,31,7360924.58,3.3,33
2024-06-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,239042.91,200067.42,32,7649373.12,3.3,33
2024-07-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,248459.77,200067.42,34,8447632.18,3.3,33
2024-08-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,258608.04,200067.42,32,8275457.28,3.3,33
2024-09-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,241690.84,200067.42,35,8459179.4,3.3,33
2024-10-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,243570.28,200067.42,39,9499240.92,3.3,33
2024-11-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,242639.2,200067.42,51,12374599.2,3.3,33
2024-12-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,252654.98,200067.42,43,10864164.14,3.3,33
2025-01-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,248941.35,200067.42,27,6721416.45,3.3,33
2025-02-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,252130.74,200067.42,30,7563922.2,3.3,33
2025-03-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,246588.46,200067.42,31,7644242.26,3.3,33
2025-04-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,244485.64,200067.42,37,9045968.68,3.3,33
2025-05-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,247617.64,200067.42,39,9657087.96,3.3,33
2025-06-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,240654.87,200067.42,32,7700955.84,3.3,33
2025-07-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,261297.89,200067.42,29,7577638.81,3.3,33
2025-08-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,244322.12,200067.42,30,7329663.6,3.3,33
2025-09-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,256178.24,200067.42,41,10503307.84,3.3,33
2025-10-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,263010.15,200067.42,48,12624487.2,3.3,33
2025-11-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,247260.57,200067.42,42,10384943.94,3.3,33
2025-12-01,RJ0432,Gold Anklet,Anklet,Pearl,Minimal,Black,Unisex,Gift,8.15,251634.39,200067.42,42,10568644.38,3.3,33
2024-01-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,114949.37,5649.7,23,2643835.51,3.4,89
2024-02-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,116144.61,5649.7,19,2206747.59,3.4,89
2024-03-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,114571.91,5649.7,24,2749725.84,3.4,89
2024-04-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,119377.47,5649.7,25,2984436.75,3.4,89
2024-05-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,117908.25,5649.7,24,2829798.0,3.4,89
2024-06-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,114517.54,5649.7,22,2519385.88,3.4,89
2024-07-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,118981.24,5649.7,16,1903699.84,3.4,89
2024-08-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,113832.06,5649.7,14,1593648.84,3.4,89
2024-09-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,115268.77,5649.7,20,2305375.4,3.4,89
2024-10-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,112897.51,5649.7,18,2032155.18,3.4,89
2024-11-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,117247.06,5649.7,25,2931176.5,3.4,89
2024-12-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,115685.92,5649.7,18,2082346.56,3.4,89
2025-01-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,116516.99,5649.7,12,1398203.88,3.4,89
2025-02-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,119483.15,5649.7,10,1194831.5,3.4,89
2025-03-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,109329.58,5649.7,11,1202625.38,3.4,89
2025-04-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,117450.03,5649.7,9,1057050.27,3.4,89
2025-05-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,120113.87,5649.7,10,1201138.7,3.4,89
2025-06-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,111868.22,5649.7,10,1118682.2,3.4,89
2025-07-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,114905.49,5649.7,6,689432.94,3.4,89
2025-08-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,114914.29,5649.7,5,574571.45,3.4,89
2025-09-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,120175.52,5649.7,5,600877.6,3.4,89
2025-10-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,109359.31,5649.7,6,656155.86,3.4,89
2025-11-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,117424.58,5649.7,7,821972.06,3.4,89
2025-12-01,RJ0433,Diamond Anklet,Ring,Rose Gold,Modern,Green,Women,Wedding,64.18,110476.08,5649.7,7,773332.56,3.4,89
2024-01-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,151641.23,203926.67,17,2577900.91,4.2,61
2024-02-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,151240.26,203926.67,17,2571084.42,4.2,61
2024-03-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,143259.31,203926.67,20,2865186.2,4.2,61
2024-04-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,147777.55,203926.67,20,2955551.0,4.2,61
2024-05-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,153263.02,203926.67,22,3371786.44,4.2,61
2024-06-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,145100.71,203926.67,23,3337316.33,4.2,61
2024-07-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,152779.43,203926.67,20,3055588.6,4.2,61
2024-08-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,149746.49,203926.67,17,2545690.33,4.2,61
2024-09-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,153803.03,203926.67,26,3998878.78,4.2,61
2024-10-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,143759.43,203926.67,25,3593985.75,4.2,61
2024-11-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,151694.57,203926.67,28,4247447.96,4.2,61
2024-12-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,150609.96,203926.67,21,3162809.16,4.2,61
2025-01-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,144128.59,203926.67,19,2738443.21,4.2,61
2025-02-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,142651.0,203926.67,16,2282416.0,4.2,61
2025-03-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,140800.53,203926.67,20,2816010.6,4.2,61
2025-04-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,143813.65,203926.67,22,3163900.3,4.2,61
2025-05-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,147395.34,203926.67,22,3242697.48,4.2,61
2025-06-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,144775.28,203926.67,20,2895505.6,4.2,61
2025-07-01,RJ0434,Platinum Bangle,Ring,Gold,Antique,Red,Unisex,Office,57.38,154038.91,203926.67,16,2464622.56,4.2,61
